bgrp,IBuff_Pop,SBuff_Pop,Buff_Pop,Buff_Pct,Lane_PctSB,Lane_PctIB
170318284013,220,264,484,65.9400024414,88.25,11.75
170318284014,649,289,938,89.6699981689,31.0900001526,68.9100036621
170318284021,723,7,730,60.1800003052,9.98999977112,90.0100021362
170318284022,504,465,969,61.4099998474,54.9900016785,45.0099983215
170318284023,420,350,770,73.6800003052,37.3199996948,62.6800003052
170318285031,720,267,987,78.9599990845,14.9499998093,85.0500030518
170318285032,868,93,961,60.1399993896,7.61000013351,92.3899993896
170318285033,148,155,303,37.0,65.7900009155,34.2099990845
170318285034,92,275,367,37.4500007629,79.6200027466,20.3799991608
170318285041,439,93,532,21.9899997711,65.0699996948,34.9300003052
170318285042,65,20,85,6.65999984741,33.0400009155,66.9599990845
170318285043,482,142,624,70.1100006104,10.5500001907,89.4499969482
170318285044,540,497,1037,73.8099975586,54.9700012207,45.0299987793
170318285051,350,145,495,47.5499992371,53.5200004578,46.4799995422
170318285052,291,137,428,46.3699989319,44.3899993896,55.6100006104
170318285053,364,52,416,52.2000007629,7.07999992371,92.9199981689
170318285054,539,156,695,58.8499984741,29.9799995422,70.0199966431
170318285055,1344,353,1697,67.2600021362,36.0600013733,63.9399986267
170318285061,917,76,993,34.1699981689,9.72999954224,90.2699966431
170318285062,449,218,667,56.0,41.4700012207,58.5299987793
170318285063,713,128,841,50.4799995422,23.1599998474,76.8399963379
170318285064,397,94,491,64.1800003052,31.25,68.75
170318285065,594,59,653,79.1500015259,37.2900009155,62.7099990845
170318285066,548,93,641,51.4399986267,9.85999965668,90.1399993896
170318286011,288,441,729,70.2300033569,85.1100006104,14.8900003433
170318286012,226,348,574,54.8199996948,70.1800003052,29.8199996948
170318286013,345,322,667,85.4000015259,63.25,36.75
170318286014,791,467,1258,93.7399978638,56.2599983215,43.7400016785
170318286021,254,805,1059,54.5900001526,88.5299987793,11.470000267
170318286022,405,1094,1499,57.4799995422,85.0500030518,14.9499998093
170318287011,296,431,727,82.9899978638,68.0100021362,31.9899997711
170318287012,539,248,787,68.2600021362,43.3699989319,56.6300010681
170318287013,321,242,563,55.3600006104,65.4000015259,34.5999984741
170318287014,769,170,939,97.4100036621,46.2799987793,53.7200012207
170318287021,1316,142,1458,97.7200012207,25.1200008392,74.8799972534
170318287022,1025,401,1426,80.3799972534,36.8300018311,63.1699981689
170318287023,696,160,856,51.8800010681,64.4300003052,35.5699996948
170318288011,139,613,752,83.0,93.8499984741,6.15000009537
170318288012,206,484,690,83.3300018311,90.5,9.5
170318288013,386,632,1018,67.1100006104,84.4300003052,15.5699996948
170318288014,485,293,778,90.9899978638,53.0099983215,46.9900016785
170318288015,774,79,853,96.2799987793,17.9599990845,82.0400009155
170318288021,546,539,1085,93.6200027466,66.6900024414,33.3100013733
170318288022,289,417,706,65.3700027466,41.0299987793,58.9700012207
170318288023,539,216,755,96.9199981689,45.3499984741,54.6500015259
170318289001,1410,287,1697,92.3300018311,26.6000003815,73.4000015259
170318289002,746,8,754,96.7900009155,9.92000007629,90.0800018311
170318289003,1204,26,1230,96.0899963379,43.8100013733,56.1899986267
170318290001,218,25,243,40.5,11.8400001526,88.1600036621
170318290002,494,83,577,78.9300003052,7.94000005722,92.0599975586
170318291001,620,694,1314,58.8199996948,51.4900016785,48.5099983215
170318291002,1309,68,1377,73.0899963379,14.9399995804,85.0599975586
170318292001,584,364,948,92.0400009155,37.7099990845,62.2900009155
170318292002,884,260,1144,76.9300003052,41.3199996948,58.6800003052
170318292003,790,697,1487,80.6800003052,57.7799987793,42.2200012207
170318292004,526,0,526,33.5699996948,7.01000022888,92.9899978638
170318293011,600,709,1309,84.7200012207,76.4499969482,23.5499992371
170318293012,953,541,1494,61.3600006104,43.1599998474,56.8400001526
170318293021,469,60,529,56.3400001526,16.6100006104,83.3899993896
170318293022,1076,60,1136,74.1500015259,5.5,94.5
170318293023,0,0,0,0.0,0.0,0.0
170318294011,109,31,140,9.98999977112,14.7399997711,85.2600021362
170318294021,480,211,691,78.1699981689,90.0,10.0
170318294022,263,600,863,93.5999984741,78.6399993896,21.3600006104
170318294023,673,731,1404,92.9199981689,76.5299987793,23.4699993134
170318295001,1395,376,1771,71.9000015259,42.8100013733,57.1899986267
170318295002,568,171,739,96.7300033569,37.6800003052,62.3199996948
170318295003,693,112,805,87.5999984741,20.25,79.75
170318296001,448,51,499,37.3800010681,6.94000005722,93.0599975586
170318296002,488,54,542,77.6500015259,11.4099998474,88.5899963379
170318296003,400,144,544,53.1199989319,36.9000015259,63.0999984741
170318297001,193,0,193,20.7099990845,0.0,0.0
170318297002,654,285,939,60.0,30.8600006104,69.1399993896
170318297003,707,350,1057,57.1399993896,31.3899993896,68.6100006104
170318298001,1176,730,1906,82.5100021362,37.9300003052,62.0699996948
170318298002,121,489,610,75.9700012207,94.1399993896,5.86000013351
170318298003,278,367,645,84.1999969482,82.9599990845,17.0400009155
170318298004,240,489,729,53.25,83.6800003052,16.3199996948
170318298005,496,510,1006,64.5699996948,68.3000030518,31.7000007629
170318299011,725,313,1038,48.2099990845,33.8499984741,66.1500015259
170318299012,380,245,625,75.3000030518,48.8300018311,51.1699981689
170318299013,570,450,1020,67.1500015259,64.6999969482,35.2999992371
170318299014,2931,320,3251,76.3700027466,20.4799995422,79.5199966431
170318299021,464,174,638,56.3600006104,44.2799987793,55.7200012207
170318299022,648,186,834,41.7999992371,19.1800003052,80.8199996948
170318299023,975,433,1408,66.4800033569,43.75,56.25
170318299024,574,320,894,79.2600021362,33.1300010681,66.8700027466
170318300011,44,9,53,2.52999997139,43.5299987793,56.4700012207
170318300031,620,309,929,40.9799995422,33.3899993896,66.6100006104
170318300032,401,96,497,28.0900001526,10.6499996185,89.3499984741
170318300033,203,190,393,9.89000034332,13.220000267,86.7799987793
170318300041,591,490,1081,70.6999969482,60.0099983215,39.9900016785
170318300042,336,58,394,27.0,10.9099998474,89.0899963379
170318300043,2467,477,2944,69.8499984741,18.25,81.75
170318300051,814,820,1634,79.4000015259,47.4000015259,52.5999984741
170318300052,308,635,943,49.3499984741,63.3800010681,36.6199989319
170318300061,609,475,1084,70.9400024414,16.7999992371,83.1999969482
170318300062,500,357,857,88.4400024414,66.0199966431,33.9799995422
170318300071,549,224,773,55.8100013733,45.5999984741,54.4000015259
170318300072,1131,175,1306,58.1500015259,17.7299995422,82.2699966431
170318300073,590,460,1050,76.8099975586,45.4300003052,54.5699996948
170318300081,1013,490,1503,65.4599990845,19.0100002289,80.9899978638
170318300082,663,19,682,74.4499969482,15.6999998093,84.3000030518
170318300083,702,190,892,65.25,17.8400001526,82.1600036621
170318301001,343,1131,1474,66.0699996948,78.5800018311,21.4200000763
170318301002,19,7,26,2.31999993324,0.0,0.0
170318302011,957,35,992,56.4599990845,38.2599983215,61.7400016785
170318302012,1369,361,1730,76.1100006104,37.1699981689,62.8300018311
170318302013,240,99,339,25.0900001526,31.4300003052,68.5699996948
170318302021,143,85,228,10.3800001144,25.8299999237,74.1699981689
170318302022,371,508,879,63.7400016785,69.4000015259,30.6000003815
170318303001,499,448,947,71.9100036621,55.4700012207,44.5299987793
170318303002,82,263,345,36.2799987793,39.2400016785,60.7599983215
170318303003,293,893,1186,80.1399993896,81.2099990845,18.7900009155
170318303004,0,0,0,0.0,39.5999984741,60.4000015259
170318304001,262,236,498,72.2799987793,54.3699989319,45.6300010681
170318304002,125,302,427,51.3199996948,73.4000015259,26.6000003815
170318304003,386,560,946,41.7799987793,79.2200012207,20.7800006866
170318304004,52,2,54,8.13000011444,0.0,100.0
170318305001,1045,31,1076,64.9000015259,9.77999973297,90.2200012207
170318305002,398,297,695,37.3899993896,41.5999984741,58.4000015259
170318305003,281,302,583,52.8600006104,23.4899997711,76.5100021362
170318306001,922,0,922,100.0,1.85000002384,98.1500015259
170318306002,1801,18,1819,100.0,14.6000003815,85.4000015259
170318306003,1313,0,1313,100.0,11.2399997711,88.7600021362
170318306004,748,200,948,81.3000030518,70.4599990845,29.5400009155
170318307001,755,9,764,81.8899993896,76.25,23.75
170318307002,778,0,778,97.9800033569,0.0,100.0
170318307003,1330,0,1330,80.8000030518,0.0,100.0
170318307004,817,81,898,100.0,23.7800006866,76.2200012207
170318308001,703,262,965,100.0,26.1000003815,73.9000015259
170318308002,403,141,544,98.5500030518,33.0,67.0
170318308003,863,0,863,100.0,13.8699998856,86.1299972534
170318309001,669,0,669,64.0800018311,9.97999954224,90.0199966431
170318309002,989,46,1035,97.6399993896,27.7399997711,72.2600021362
170318309003,631,32,663,97.3600006104,20.7099990845,79.2900009155
170318310001,775,25,800,98.5199966431,3.50999999046,96.4899978638
170318310002,1210,45,1255,92.6200027466,17.9500007629,82.0500030518
170318311001,1299,40,1339,100.0,14.1599998474,85.8399963379
170318311002,1035,253,1288,91.5400009155,37.6599998474,62.3400001526
170318311003,1617,94,1711,92.9899978638,17.5599994659,82.4400024414
170318311004,2423,118,2541,88.2600021362,11.8900003433,88.1100006104
170318312001,846,4,850,100.0,4.96000003815,95.0400009155
170318312002,1752,108,1860,84.3499984741,6.78999996185,93.2099990845
170318312003,1805,68,1873,93.5999984741,15.9600000381,84.0400009155
170318313001,1223,12,1235,100.0,7.48000001907,92.5199966431
170318314001,695,11,706,98.0599975586,15.0,85.0
170318314002,2157,9,2166,98.4499969482,14.4799995422,85.5199966431
170318315001,2447,97,2544,97.7300033569,8.82999992371,91.1699981689
170318315002,1310,34,1344,95.9300003052,7.11000013351,92.8899993896
170318316001,1025,330,1355,99.7099990845,44.4300003052,55.5699996948
170318316002,927,222,1149,90.8300018311,17.8899993896,82.1100006104
170318316003,882,65,947,88.75,16.1599998474,83.8399963379
170318316004,1198,171,1369,94.5400009155,33.75,66.25
170318316005,1195,115,1310,100.0,27.0200004578,72.9800033569
170318316006,764,0,764,91.5,0.0,100.0
170318317001,2045,12,2057,100.0,7.94999980927,92.0500030518
170318318001,573,90,663,73.1800003052,24.4400005341,75.5599975586
170318318002,904,0,904,99.0100021362,0.0,100.0
170318318003,809,193,1002,76.8399963379,0.0,100.0
170318318004,1073,98,1171,80.8099975586,34.5600013733,65.4400024414
170318318005,1605,191,1796,98.7900009155,37.7000007629,62.2999992371
170318319001,1299,56,1355,94.2900009155,32.7700004578,67.2300033569
170318319002,1241,18,1259,100.0,13.220000267,86.7799987793
170318320001,1797,0,1797,99.6100006104,10.6800003052,89.3199996948
170318321001,1609,0,1609,93.7099990845,10.9799995422,89.0199966431
170318321002,822,0,822,92.1500015259,0.170000001788,99.8300018311
170318321003,696,0,696,94.1800003052,4.30000019073,95.6999969482
170318322001,299,262,561,86.5699996948,55.9799995422,44.0200004578
170318322002,1551,32,1583,99.3099975586,5.01000022888,94.9899978638
170318322003,656,0,656,100.0,2.94000005722,97.0599975586
170318323001,1819,30,1849,100.0,7.59999990463,92.4000015259
170318324001,1229,182,1411,75.25,11.5799999237,88.4199981689
170318324002,1105,43,1148,88.9199981689,3.48000001907,96.5199966431
170318325001,1212,0,1212,93.5899963379,2.93000006676,97.0699996948
170318325002,2131,219,2350,95.7200012207,26.0400009155,73.9599990845
170318326001,707,0,707,100.0,6.13000011444,93.8700027466
170318326002,1047,0,1047,95.2699966431,2.05999994278,97.9400024414
170318326003,1965,5,1970,100.0,11.6800003052,88.3199996948
170318329001,851,536,1387,93.8399963379,54.7299995422,45.2700004578
170318329002,682,33,715,98.7600021362,35.6699981689,64.3300018311
170318330001,1603,10,1613,96.1800003052,4.36999988556,95.6299972534
170318330002,1141,0,1141,98.1100006104,16.8500003815,83.1500015259
170318331001,2814,0,2814,92.4100036621,6.07000017166,93.9300003052
170318331002,1170,0,1170,79.5400009155,22.1200008392,77.8799972534
170318331003,2320,25,2345,98.4899978638,40.1100006104,59.8899993896
170318333001,903,920,1823,81.4899978638,60.6500015259,39.3499984741
170318339001,1127,162,1289,87.2699966431,46.6100006104,53.3899993896
170318339002,1039,154,1193,94.0899963379,23.7399997711,76.2600021362
170318340001,614,407,1021,38.0299987793,48.7599983215,51.2400016785
170318340002,793,58,851,91.9000015259,12.0500001907,87.9499969482
170318342001,1382,0,1382,97.6699981689,3.23000001907,96.7699966431
170318342002,982,51,1033,91.0899963379,17.6800003052,82.3199996948
170318342003,1407,167,1574,97.1600036621,15.0799999237,84.9199981689
170318342004,800,0,800,100.0,11.4099998474,88.5899963379
170318343001,710,327,1037,77.4499969482,45.0900001526,54.9099998474
170318343002,1044,237,1281,82.5400009155,15.1400003433,84.8600006104
170318343003,585,26,611,95.9199981689,19.7999992371,80.1999969482
170318343004,595,0,595,98.1800003052,3.71000003815,96.2900009155
170318343005,732,218,950,80.2399978638,32.2200012207,67.7799987793
170318343006,1070,65,1135,93.1100006104,21.6100006104,78.3899993896
170318344001,634,3,637,98.9100036621,5.09000015259,94.9100036621
170318344002,1354,145,1499,98.75,26.1100006104,73.8899993896
170318344003,1038,412,1450,94.5899963379,45.7200012207,54.2799987793
170318345001,1442,10,1452,98.6399993896,12.4799995422,87.5199966431
170318346001,208,63,271,33.6199989319,59.8699989319,40.1300010681
170318346002,398,175,573,53.0600013733,53.6699981689,46.3300018311
170318346003,476,2,478,100.0,4.82999992371,95.1699981689
170318346004,1277,28,1305,93.9499969482,24.0,76.0
170318347001,490,10,500,100.0,34.4300003052,65.5699996948
170318347002,488,22,510,67.1100006104,67.3199996948,32.6800003052
170318347003,758,34,792,96.0,45.0900001526,54.9099998474
170318348001,316,4,320,61.5400009155,0.119999997318,99.8799972534
170318348002,447,333,780,93.9800033569,28.8899993896,71.1100006104
170318348003,513,0,513,86.3600006104,6.69000005722,93.3099975586
170318349001,588,73,661,91.4199981689,28.3199996948,71.6800003052
170318349002,1491,11,1502,97.0299987793,44.6899986267,55.3100013733
170318350001,1075,0,1075,100.0,0.939999997616,99.0599975586
170318350002,921,0,921,100.0,2.6099998951,97.3899993896
170318350003,433,0,433,28.1000003815,0.0,100.0
170318350004,833,0,833,71.8099975586,0.10000000149,99.9000015259
170318350005,0,0,0,0.0,0.0,0.0
170318351001,1182,58,1240,94.8000030518,40.7099990845,59.2900009155
170318351002,745,133,878,63.5299987793,20.0300006866,79.9700012207
170318351003,423,36,459,38.9000015259,9.32999992371,90.6699981689
170318351004,461,144,605,42.0699996948,24.5100002289,75.4899978638
170318352001,1882,110,1992,97.6900024414,5.01999998093,94.9800033569
170318355001,647,106,753,96.5400009155,8.34000015259,91.6600036621
170318355002,830,31,861,94.9300003052,12.8699998856,87.1299972534
170318356001,553,0,553,100.0,2.29999995232,97.6999969482
170318356002,590,0,590,91.3300018311,5.61999988556,94.3799972534
170318357001,0,0,0,0.0,11.4200000763,88.5800018311
170318358001,1496,50,1546,89.8300018311,38.5600013733,61.4399986267
170318359001,1471,0,1471,97.8700027466,34.3800010681,65.6200027466
170318359002,620,101,721,92.4400024414,42.7299995422,57.2700004578
170318359003,970,22,992,92.4499969482,45.2799987793,54.7200012207
170318360001,524,225,749,97.7799987793,57.6199989319,42.3800010681
170318360002,562,48,610,82.3199996948,12.3199996948,87.6800003052
170318360003,479,63,542,81.6299972534,16.3500003815,83.6500015259
170318361001,920,11,931,93.6600036621,24.1299991608,75.8700027466
170318361002,56,0,56,100.0,14.6899995804,85.3099975586
170318361003,745,26,771,100.0,65.0199966431,34.9799995422
170318362001,854,524,1378,89.5400009155,62.0,38.0
170318363001,404,30,434,84.5999984741,55.2099990845,44.7900009155
170318363002,571,200,771,95.4199981689,61.6300010681,38.3699989319
170318364001,368,563,931,100.0,55.7900009155,44.2099990845
170318364002,722,264,986,100.0,9.77000045776,90.2300033569
170318364003,921,125,1046,96.1399993896,46.7999992371,53.2000007629
170318365001,648,216,864,100.0,67.9700012207,32.0299987793
170318365002,603,28,631,100.0,22.6100006104,77.3899993896
170318366001,1244,56,1300,97.1600036621,23.6299991608,76.3700027466
170318366002,1606,0,1606,98.5299987793,8.84000015259,91.1600036621
170318367001,1195,162,1357,100.0,38.5699996948,61.4300003052
170318367002,980,12,992,98.1200027466,26.9200000763,73.0800018311
170318368001,201,488,689,70.1600036621,69.5899963379,30.4099998474
170318368002,1438,52,1490,88.7399978638,20.8500003815,79.1500015259
170318369001,177,0,177,29.1599998474,3.28999996185,96.7099990845
170318369002,493,0,493,59.8300018311,5.69000005722,94.3099975586
170318370001,1106,0,1106,93.4100036621,17.9500007629,82.0500030518
170318370002,896,0,896,97.0699996948,5.90999984741,94.0899963379
170318371001,510,105,615,94.4700012207,20.3400001526,79.6600036621
170318371002,1056,11,1067,90.3499984741,20.5900001526,79.4100036621
170318373001,1100,53,1153,99.6500015259,15.3999996185,84.5999984741
170318373002,1210,46,1256,96.25,6.67000007629,93.3300018311
170318374001,940,12,952,93.6100006104,9.47999954224,90.5199966431
170318374002,890,8,898,75.1500015259,16.2000007629,83.8000030518
170318378001,1685,0,1685,95.9000015259,9.97999954224,90.0199966431
170318378002,1062,0,1062,100.0,9.64000034332,90.3600006104
170318380001,904,0,904,100.0,27.7299995422,72.2699966431
170318380002,1606,0,1606,98.1100006104,14.9799995422,85.0199966431
170318381001,596,0,596,66.0,17.7199993134,82.2799987793
170318381002,367,0,367,86.7600021362,16.7999992371,83.1999969482
170318381003,0,0,0,0.0,10.8400001526,89.1600036621
170318382001,702,43,745,95.8799972534,18.2999992371,81.6999969482
170318382002,409,278,687,85.1299972534,31.3899993896,68.6100006104
170318383001,888,33,921,88.8099975586,27.1100006104,72.8899993896
170318383002,603,0,603,83.75,14.0200004578,85.9800033569
170318386001,490,74,564,100.0,25.1299991608,74.8700027466
170318386002,1017,0,1017,99.3199996948,15.9300003052,84.0699996948
170318387001,1754,107,1861,98.3600006104,41.4199981689,58.5800018311
170318387002,967,69,1036,94.4400024414,23.3999996185,76.5999984741
170318387003,696,0,696,96.5299987793,5.92000007629,94.0800018311
170318387004,612,16,628,77.4400024414,10.8999996185,89.0999984741
170318388001,642,17,659,98.2099990845,5.96000003815,94.0400009155
170318388002,1482,69,1551,60.5200004578,14.8199996948,85.1800003052
170318390001,2692,4,2696,92.5800018311,9.31999969482,90.6800003052
170318390002,1471,123,1594,71.9599990845,29.8799991608,70.1200027466
170318390003,994,138,1132,95.1299972534,9.10999965668,90.8899993896
170318390004,1412,0,1412,100.0,17.4699993134,82.5299987793
170318391001,2489,0,2489,96.8899993896,0.0,100.0
170318391002,1617,0,1617,90.2799987793,13.7899999619,86.2099990845
170318392001,161,153,314,75.1200027466,40.2799987793,59.7200012207
170318392002,975,219,1194,80.7799987793,60.2000007629,39.7999992371
170318392003,484,315,799,100.0,0.0,0.0
170318395001,1505,9,1514,95.0400009155,27.2700004578,72.7300033569
170318396001,610,1,611,73.6999969482,75.7300033569,24.2700004578
170318396002,1124,0,1124,99.2900009155,13.5699996948,86.4300003052
170318397001,543,13,556,42.6699981689,5.86999988556,94.1299972534
170318397002,1290,13,1303,100.0,7.19999980927,92.8000030518
170318397003,1182,26,1208,67.3700027466,0.0,100.0
170318398001,747,0,747,96.1399993896,0.0,100.0
170318398002,942,0,942,83.8099975586,0.0,100.0
170318398003,680,0,680,80.2799987793,3.78999996185,96.2099990845
170318399001,638,51,689,97.7300033569,16.4799995422,83.5199966431
170318399002,1105,17,1122,96.6399993896,8.0,92.0
170318399003,565,13,578,72.4300003052,0.0,100.0
170318399004,560,0,560,73.3899993896,3.57999992371,96.4199981689
170318399005,691,0,691,98.7099990845,5.65000009537,94.3499984741
170318400001,1278,22,1300,76.7900009155,6.69000005722,93.3099975586
170318400002,639,21,660,71.5100021362,2.98000001907,97.0199966431
170318401001,798,28,826,75.1600036621,0.0,100.0
170318401002,1035,0,1035,55.4099998474,5.48999977112,94.5100021362
170318402001,2004,110,2114,90.0,9.47999954224,90.5199966431
170318403001,743,14,757,82.5500030518,20.4300003052,79.5699996948
170318403002,946,28,974,92.5899963379,7.13000011444,92.8700027466
170318403003,1769,85,1854,93.3099975586,34.5099983215,65.4899978638
170318404001,1335,10,1345,94.9899978638,8.01000022888,91.9899978638
170318404002,1866,0,1866,98.7799987793,6.40999984741,93.5899963379
170318407001,924,0,924,97.2600021362,29.0300006866,70.9700012207
170318407002,1159,10,1169,100.0,58.3100013733,41.6899986267
170318407003,2045,0,2045,96.5500030518,9.32999992371,90.6699981689
170318408001,2085,83,2168,93.9300003052,5.28999996185,94.7099990845
170318408002,792,0,792,59.0999984741,2.46000003815,97.5400009155
170318410001,752,0,752,89.2099990845,17.8600006104,82.1399993896
170318411001,1344,9,1353,81.5100021362,4.42000007629,95.5800018311
170318411002,2132,163,2295,100.0,21.2900009155,78.7099990845
170318411003,1355,32,1387,75.5,23.5,76.5
170318411004,1441,48,1489,92.4800033569,11.529999733,88.4700012207
170318412001,1596,0,1596,100.0,4.92000007629,95.0800018311
170318412002,1287,48,1335,66.7200012207,3.73000001907,96.2699966431
170318412003,759,60,819,45.2200012207,0.0,0.0
170318413001,1142,111,1253,100.0,10.8299999237,89.1699981689
170318413002,1555,77,1632,96.1100006104,21.1900005341,78.8099975586
170318413003,763,16,779,97.5,6.61999988556,93.3799972534
170318413004,757,0,757,100.0,12.9899997711,87.0100021362
170318414001,728,0,728,94.4199981689,3.11999988556,96.8799972534
170318414002,797,0,797,96.2600021362,11.970000267,88.0299987793
170318415001,1303,149,1452,97.7799987793,65.7600021362,34.2400016785
170318415002,1430,0,1430,98.5500030518,9.36999988556,90.6299972534
170318416001,1166,0,1166,99.8300018311,21.1499996185,78.8499984741
170318417001,1355,64,1419,97.3300018311,21.4899997711,78.5100021362
170318418001,614,60,674,100.0,16.0200004578,83.9800033569
170318418002,1326,185,1511,80.8899993896,34.2200012207,65.7799987793
170318419001,717,180,897,50.4199981689,32.3600006104,67.6399993896
170318419002,2911,0,2911,95.0999984741,11.279999733,88.7200012207
170318420001,725,0,725,93.3099975586,25.6200008392,74.3799972534
170318420002,1564,115,1679,81.5800018311,58.5400009155,41.4599990845
170318421001,791,74,865,64.7900009155,10.6700000763,89.3300018311
170318421002,834,11,845,77.7399978638,2.93000006676,97.0699996948
170318421003,702,0,702,75.5699996948,0.0,100.0
170318421004,1169,121,1290,96.4800033569,21.6800003052,78.3199996948
170318421005,1141,7,1148,100.0,20.7999992371,79.1999969482
170318421006,506,138,644,67.7900009155,9.36999988556,90.6299972534
170318422001,2390,11,2401,89.7600021362,8.14999961853,91.8499984741
170318423001,857,125,982,69.9400024414,14.2299995422,85.7699966431
170318423002,1684,2,1686,88.0400009155,6.48999977112,93.5100021362
170318424001,594,151,745,85.0500030518,56.25,43.75
170318424002,1457,213,1670,85.9499969482,18.6200008392,81.3799972534
170318424003,511,26,537,93.8799972534,18.1900005341,81.8099975586
170318425001,2259,151,2410,97.1399993896,15.029999733,84.9700012207
170318426001,984,164,1148,88.6500015259,9.14999961853,90.8499984741
170318426002,942,0,942,97.1100006104,9.73999977112,90.2600021362
170318426003,644,38,682,83.8899993896,15.1899995804,84.8099975586
170318426004,1027,27,1054,97.4100036621,12.0600004196,87.9400024414
170318428001,701,188,889,77.9800033569,24.2299995422,75.7699966431
170318428002,709,307,1016,74.1600036621,22.2900009155,77.7099990845
170318428003,715,413,1128,96.8199996948,45.25,54.75
170318428004,1052,0,1052,99.9100036621,3.45000004768,96.5500030518
170318428005,700,195,895,64.6200027466,27.3199996948,72.6800003052
170318428006,1080,43,1123,79.4800033569,14.9799995422,85.0199966431
170318429001,418,0,418,80.3799972534,6.03999996185,93.9599990845
170318429002,117,0,117,76.4700012207,0.0,100.0
170318429003,1191,0,1191,83.2300033569,6.01999998093,93.9800033569
170318429004,272,12,284,86.5899963379,7.46000003815,92.5400009155
170318430001,1152,0,1152,91.7200012207,33.0900001526,66.9100036621
170318430002,1140,0,1140,99.1299972534,9.17000007629,90.8300018311
170318431001,1179,0,1179,96.4000015259,67.5,32.5
170318431002,569,93,662,97.3499984741,58.5299987793,41.4700012207
170318432001,1518,0,1518,100.0,2.80999994278,97.1900024414
170318432002,1205,0,1205,97.6500015259,5.11000013351,94.8899993896
170318433001,1196,32,1228,100.0,25.4599990845,74.5400009155
170318434001,1234,1,1235,85.1100006104,10.4099998474,89.5899963379
170318435001,9322,285,9607,85.4199981689,25.7800006866,74.2200012207
170318436001,716,568,1284,95.8199996948,40.1899986267,59.8100013733
170318436002,771,228,999,67.4499969482,7.88999986649,92.1100006104
170318437001,809,54,863,92.0,29.1200008392,70.8799972534
170318437002,1130,15,1145,94.6299972534,13.9399995804,86.0599975586
170318438001,1000,34,1034,93.5699996948,16.0200004578,83.9800033569
170318438002,846,65,911,91.5599975586,19.7199993134,80.2799987793
170318439001,768,0,768,91.4300003052,69.2399978638,30.7600002289
170318439002,451,0,451,92.6100006104,14.5200004578,85.4800033569
170318439003,598,11,609,88.7799987793,38.6300010681,61.3699989319
170318439004,384,121,505,86.1800003052,0.0,0.0
170318439005,880,0,880,98.9899978638,2.61999988556,97.3799972534
170319800001,-99999,-99999,-99999,-99999.0,8.84000015259,91.1600036621
170319801001,0,0,0,0.0,4.73000001907,95.2699966431
170438400001,700,568,1268,74.9000015259,65.0899963379,34.9099998474
170438400002,268,358,626,49.1399993896,11.4300003052,88.5699996948
170438401011,657,189,846,66.5100021362,25.6499996185,74.3499984741
170438401012,429,74,503,31.3400001526,16.5599994659,83.4400024414
170438401013,628,308,936,70.2200012207,45.3899993896,54.6100006104
170438401014,800,370,1170,69.3099975586,23.7800006866,76.2200012207
170438401021,967,237,1204,79.5199966431,37.9500007629,62.0499992371
170438401022,351,176,527,37.7000007629,37.6100006104,62.3899993896
170438401023,374,40,414,24.2099990845,17.8600006104,82.1399993896
170438401031,376,498,874,57.8800010681,76.0100021362,23.9899997711
170438401032,1155,110,1265,68.0100021362,16.4799995422,83.5199966431
170438401033,427,368,795,55.0600013733,72.2900009155,27.7099990845
170438401034,898,399,1297,78.6500015259,33.6399993896,66.3600006104
170438401041,763,169,932,72.4700012207,30.9200000763,69.0800018311
170438401042,686,273,959,80.9300003052,27.7999992371,72.1999969482
170438401043,489,63,552,52.9199981689,18.4699993134,81.5299987793
170438401044,1184,0,1184,91.7799987793,0.0,100.0
170438401045,1032,107,1139,76.8600006104,27.4099998474,72.5899963379
170438402011,940,572,1512,81.8600006104,47.1599998474,52.8400001526
170438402012,1136,438,1574,69.8600006104,13.7700004578,86.2300033569
170438402013,1058,649,1707,97.7099990845,33.9599990845,66.0400009155
170438402021,378,370,748,61.1599998474,29.6100006104,70.3899993896
170438402022,805,29,834,66.7699966431,32.7000007629,67.3000030518
170438402023,615,0,615,44.5999984741,0.310000002384,99.6900024414
170438402024,731,227,958,67.3700027466,27.2299995422,72.7699966431
170438403031,143,204,347,38.0099983215,68.2600021362,31.7399997711
170438403032,1073,10,1083,77.5800018311,1.89999997616,98.0999984741
170438403033,1161,167,1328,94.0500030518,43.7999992371,56.2000007629
170438403041,717,209,926,50.7400016785,33.6599998474,66.3399963379
170438403042,285,167,452,43.9300003052,61.2099990845,38.7900009155
170438403043,290,147,437,46.5900001526,21.6800003052,78.3199996948
170438406001,1087,149,1236,97.3199996948,25.4899997711,74.5100021362
170438406002,748,211,959,62.1899986267,35.5800018311,64.4199981689
170438406003,616,245,861,43.3100013733,34.6199989319,65.3799972534
170438407031,763,439,1202,65.6800003052,38.5099983215,61.4900016785
170438407032,838,418,1256,62.3600006104,41.3800010681,58.6199989319
170438407041,369,215,584,57.8800010681,50.5400009155,49.4599990845
170438407042,1349,286,1635,71.4300003052,34.75,65.25
170438407051,1570,94,1664,68.25,14.4899997711,85.5100021362
170438407052,907,173,1080,75.3700027466,35.7299995422,64.2699966431
170438407061,243,23,266,17.0699996948,48.7599983215,51.2400016785
170438407062,920,74,994,57.7900009155,13.8100004196,86.1900024414
170438408011,-99999,-99999,-99999,-99999.0,8.30000019073,91.6999969482
